0; 100000_1_1000.0_1.0;803,39355;;;;;;;;;;;
1; 100000_1_1000.0_1.0;837,55536;;;;;;;;;;;
2; 100000_1_1000.0_1.0;801,99445;;;;;;;;;;;
3; 100000_1_1000.0_1.0;806,4824;;;;;;;;;;;
4; 100000_1_1000.0_1.0;803,311;;;;;;;;;;;
5; 100000_1_1000.0_1.0;797,87177;;;;;;;;;;;
6; 100000_1_1000.0_1.0;830,9457;;;;;;;;;;;
7; 100000_1_1000.0_1.0;832,478;;;;;;;;;;;
8; 100000_1_1000.0_1.0;821,7372;;Best;Worst;Average;;;;;;;
9; 100000_1_1000.0_1.0;803,4315;;797,87177;837,55536;813,920093;;;;;Best;Worst;Average
0; 100000_2_1000.0_1.0;829,4114;;;;;;;;;797,87177;837,55536;813,920093
1; 100000_2_1000.0_1.0;798,9433;;;;;;;;;798,9433;835,0131;818,92463
2; 100000_2_1000.0_1.0;808,6106;;;;;;;;;803,31104;837,23865;814,29436
3; 100000_2_1000.0_1.0;808,9416;;;;;;;;;797,45123;830,7645;805,019097
4; 100000_2_1000.0_1.0;829,4113;;;;;;;;;797,45123;831,7144;813,621123
5; 100000_2_1000.0_1.0;835,0131;;;;;;;;;797,87177;829,956;808,781836
6; 100000_2_1000.0_1.0;804,0378;;;;;;;;;797,45123;825,24274;805,280343
7; 100000_2_1000.0_1.0;834,8923;;;;;;;;;801,8739;830,9456;809,97218
8; 100000_2_1000.0_1.0;829,4114;;Best;Worst;Average;;;;;801,8739;829,4113;810,423003
9; 100000_2_1000.0_1.0;810,5735;;798,9433;835,0131;818,92463;;;;;797,87177;828,70013;808,706999
0; 100000_3_1000.0_1.0;837,23865;;;;;;;;;797,45123;816,52313;803,053234
1; 100000_3_1000.0_1.0;803,31104;;;;;;;;;801,8739;814,0394;804,338396
2; 100000_3_1000.0_1.0;803,4315;;;;;;;;;797,45123;803,311;800,986027
3; 100000_3_1000.0_1.0;829,4113;;;;;;;;;797,45123;819,3087;805,409617
4; 100000_3_1000.0_1.0;830,7645;;;;;;;;;799,64215;807,97656;802,754359
5; 100000_3_1000.0_1.0;803,39355;;;;;;;;;797,45123;808,18744;802,165656
6; 100000_3_1000.0_1.0;803,4315;;;;;;;;;797,45123;803,311;801,361521
7; 100000_3_1000.0_1.0;810,69403;;;;;;;;;797,45123;809,03687;801,805473
8; 100000_3_1000.0_1.0;810,69403;;Best;Worst;Average;;;;;797,87177;803,311;801,577249
9; 100000_3_1000.0_1.0;810,5735;;803,31104;837,23865;814,29436;;;;;797,45123;803,311;800,310451
0; 100000_4_1000.0_1.0;830,7645;;;;;;;;;797,45123;813,69684;801,026527
1; 100000_4_1000.0_1.0;797,87177;;;;;;;;;797,45123;803,31104;800,803536
2; 100000_4_1000.0_1.0;809,5562;;;;;;;;;797,45123;801,99445;800,116887
3; 100000_4_1000.0_1.0;803,311;;;;;;;;;797,45123;803,39355;799,892749
4; 100000_4_1000.0_1.0;797,87177;;;;;;;;;797,45123;803,311;800,714919
5; 100000_4_1000.0_1.0;803,4315;;;;;;;;;797,45123;810,5735;800,144367
6; 100000_4_1000.0_1.0;803,311;;;;;;;;;797,45123;820,1531;801,556649
7; 100000_4_1000.0_1.0;797,45123;;;;;;;;;797,45123;828,70013;802,79951
8; 100000_4_1000.0_1.0;803,311;;Best;Worst;Average;;;;;797,45123;829,4113;806,098196
9; 100000_4_1000.0_1.0;803,311;;797,45123;830,7645;805,019097;;;;;797,45123;828,70013;802,932815
0; 100000_5_1000.0_1.0;803,311;;;;;;;;;797,45123;829,4113;807,017496
1; 100000_5_1000.0_1.0;797,45123;;;;;;;;;797,45123;828,70013;803,815699
2; 100000_5_1000.0_1.0;829,4113;;;;;;;;;801,8739;829,4113;807,394998
3; 100000_5_1000.0_1.0;801,8739;;;;;;;;;797,45123;829,4113;807,793613
4; 100000_5_1000.0_1.0;802,6007;;;;;;;;;797,45123;802,6007;800,619779
5; 100000_5_1000.0_1.0;829,4113;;;;;;;;;797,45123;829,4113;802,470414
6; 100000_5_1000.0_1.0;803,311;;;;;;;;;797,45123;829,4113;807,163671
7; 100000_5_1000.0_1.0;831,7144;;;;;;;;;797,45123;829,4113;806,575229
8; 100000_5_1000.0_1.0;806,3619;;Best;Worst;Average;;;;;801,8739;829,4113;815,441304
9; 100000_5_1000.0_1.0;830,7645;;797,45123;831,7144;813,621123;;;;;801,8739;829,4113;807,453973
0; 100000_6_1000.0_1.0;829,956;;;;;;;;;797,45123;830,9456;809,920526
1; 100000_6_1000.0_1.0;801,8739;;;;;;;;;797,45123;829,4113;806,952731
2; 100000_6_1000.0_1.0;801,8739;;;;;;;;;801,8739;829,4113;811,448265
3; 100000_6_1000.0_1.0;802,54694;;;;;;;;;797,45123;832,892;807,335403
4; 100000_6_1000.0_1.0;801,99445;;;;;;;;;797,45123;867,45917;813,87951
5; 100000_6_1000.0_1.0;816,3792;;;;;;;;;797,45123;803,311;801,660078
6; 100000_6_1000.0_1.0;803,311;;;;;;;;;801,8739;834,11975;808,61255
7; 100000_6_1000.0_1.0;828,7002;;;;;;;;;801,8739;830,9456;807,908528
8; 100000_6_1000.0_1.0;797,87177;;Best;Worst;Average;;;;;801,8739;875,9383;820,460785
9; 100000_6_1000.0_1.0;803,311;;797,87177;829,956;808,781836;;;;;801,8739;830,9456;811,386955
0; 100000_7_1000.0_1.0;803,311;;;;;;;;;;;
1; 100000_7_1000.0_1.0;797,45123;;;;;;;;;;;
2; 100000_7_1000.0_1.0;801,8739;;;;;;;;;;;
3; 100000_7_1000.0_1.0;806,3619;;;;;;;;;;;
4; 100000_7_1000.0_1.0;805,31866;;;;;;;;;;;
5; 100000_7_1000.0_1.0;803,311;;;;;;;;;;;
6; 100000_7_1000.0_1.0;803,311;;;;;;;;;;;
7; 100000_7_1000.0_1.0;803,311;;;;;;;;;;;
8; 100000_7_1000.0_1.0;825,24274;;Best;Worst;Average;;;;;;;
9; 100000_7_1000.0_1.0;803,311;;797,45123;825,24274;805,280343;;;;;;;
0; 100000_8_1000.0_1.0;803,311;;;;;;;;;;;
1; 100000_8_1000.0_1.0;828,70184;;;;;;;;;;;
2; 100000_8_1000.0_1.0;801,99445;;;;;;;;;;;
3; 100000_8_1000.0_1.0;801,8739;;;;;;;;;;;
4; 100000_8_1000.0_1.0;801,8739;;;;;;;;;;;
5; 100000_8_1000.0_1.0;801,99445;;;;;;;;;;;
6; 100000_8_1000.0_1.0;803,311;;;;;;;;;;;
7; 100000_8_1000.0_1.0;819,35376;;;;;;;;;;;
8; 100000_8_1000.0_1.0;806,3619;;Best;Worst;Average;;;;;;;
9; 100000_8_1000.0_1.0;830,9456;;801,8739;830,9456;809,97218;;;;;;;
0; 100000_9_1000.0_1.0;801,8739;;;;;;;;;;;
1; 100000_9_1000.0_1.0;827,9024;;;;;;;;;;;
2; 100000_9_1000.0_1.0;829,4113;;;;;;;;;;;
3; 100000_9_1000.0_1.0;801,8739;;;;;;;;;;;
4; 100000_9_1000.0_1.0;807,10333;;;;;;;;;;;
5; 100000_9_1000.0_1.0;818,0845;;;;;;;;;;;
6; 100000_9_1000.0_1.0;807,1295;;;;;;;;;;;
7; 100000_9_1000.0_1.0;801,99445;;;;;;;;;;;
8; 100000_9_1000.0_1.0;806,98285;;Best;Worst;Average;;;;;;;
9; 100000_9_1000.0_1.0;801,8739;;801,8739;829,4113;810,423003;;;;;;;
0; 100000_10_1000.0_1.0;801,8739;;;;;;;;;;;
1; 100000_10_1000.0_1.0;823,8629;;;;;;;;;;;
2; 100000_10_1000.0_1.0;805,86584;;;;;;;;;;;
3; 100000_10_1000.0_1.0;802,6007;;;;;;;;;;;
4; 100000_10_1000.0_1.0;801,99445;;;;;;;;;;;
5; 100000_10_1000.0_1.0;820,5525;;;;;;;;;;;
6; 100000_10_1000.0_1.0;801,8739;;;;;;;;;;;
7; 100000_10_1000.0_1.0;828,70013;;;;;;;;;;;
8; 100000_10_1000.0_1.0;801,8739;;Best;Worst;Average;;;;;;;
9; 100000_10_1000.0_1.0;797,87177;;797,87177;828,70013;808,706999;;;;;;;
0; 100000_11_1000.0_1.0;801,99445;;;;;;;;;;;
1; 100000_11_1000.0_1.0;803,311;;;;;;;;;;;
2; 100000_11_1000.0_1.0;816,52313;;;;;;;;;;;
3; 100000_11_1000.0_1.0;797,45123;;;;;;;;;;;
4; 100000_11_1000.0_1.0;801,8739;;;;;;;;;;;
5; 100000_11_1000.0_1.0;803,4315;;;;;;;;;;;
6; 100000_11_1000.0_1.0;797,45123;;;;;;;;;;;
7; 100000_11_1000.0_1.0;803,311;;;;;;;;;;;
8; 100000_11_1000.0_1.0;801,8739;;Best;Worst;Average;;;;;;;
9; 100000_11_1000.0_1.0;803,311;;797,45123;816,52313;803,053234;;;;;;;
0; 100000_12_1000.0_1.0;804,0378;;;;;;;;;;;
1; 100000_12_1000.0_1.0;803,311;;;;;;;;;;;
2; 100000_12_1000.0_1.0;807,398;;;;;;;;;;;
3; 100000_12_1000.0_1.0;801,8739;;;;;;;;;;;
4; 100000_12_1000.0_1.0;803,4316;;;;;;;;;;;
5; 100000_12_1000.0_1.0;814,0394;;;;;;;;;;;
6; 100000_12_1000.0_1.0;802,23346;;;;;;;;;;;
7; 100000_12_1000.0_1.0;801,8739;;;;;;;;;;;
8; 100000_12_1000.0_1.0;803,311;;Best;Worst;Average;;;;;;;
9; 100000_12_1000.0_1.0;801,8739;;801,8739;814,0394;804,338396;;;;;;;
0; 100000_13_1000.0_1.0;803,311;;;;;;;;;;;
1; 100000_13_1000.0_1.0;801,8739;;;;;;;;;;;
2; 100000_13_1000.0_1.0;797,87177;;;;;;;;;;;
3; 100000_13_1000.0_1.0;803,311;;;;;;;;;;;
4; 100000_13_1000.0_1.0;800,09424;;;;;;;;;;;
5; 100000_13_1000.0_1.0;797,45123;;;;;;;;;;;
6; 100000_13_1000.0_1.0;803,311;;;;;;;;;;;
7; 100000_13_1000.0_1.0;803,311;;;;;;;;;;;
8; 100000_13_1000.0_1.0;801,8739;;Best;Worst;Average;;;;;;;
9; 100000_13_1000.0_1.0;797,45123;;797,45123;803,311;800,986027;;;;;;;
0; 100000_14_1000.0_1.0;803,311;;;;;;;;;;;
1; 100000_14_1000.0_1.0;803,311;;;;;;;;;;;
2; 100000_14_1000.0_1.0;819,3087;;;;;;;;;;;
3; 100000_14_1000.0_1.0;801,8739;;;;;;;;;;;
4; 100000_14_1000.0_1.0;799,07684;;;;;;;;;;;
5; 100000_14_1000.0_1.0;801,8739;;;;;;;;;;;
6; 100000_14_1000.0_1.0;816,5458;;;;;;;;;;;
7; 100000_14_1000.0_1.0;808,0328;;;;;;;;;;;
8; 100000_14_1000.0_1.0;803,311;;Best;Worst;Average;;;;;;;
9; 100000_14_1000.0_1.0;797,45123;;797,45123;819,3087;805,409617;;;;;;;
0; 100000_15_1000.0_1.0;802,6007;;;;;;;;;;;
1; 100000_15_1000.0_1.0;803,311;;;;;;;;;;;
2; 100000_15_1000.0_1.0;802,6007;;;;;;;;;;;
3; 100000_15_1000.0_1.0;801,8739;;;;;;;;;;;
4; 100000_15_1000.0_1.0;802,47974;;;;;;;;;;;
5; 100000_15_1000.0_1.0;803,31104;;;;;;;;;;;
6; 100000_15_1000.0_1.0;807,97656;;;;;;;;;;;
7; 100000_15_1000.0_1.0;801,8739;;;;;;;;;;;
8; 100000_15_1000.0_1.0;801,8739;;Best;Worst;Average;;;;;;;
9; 100000_15_1000.0_1.0;799,64215;;799,64215;807,97656;802,754359;;;;;;;
0; 100000_16_1000.0_1.0;801,8739;;;;;;;;;;;
1; 100000_16_1000.0_1.0;801,8739;;;;;;;;;;;
2; 100000_16_1000.0_1.0;804,0378;;;;;;;;;;;
3; 100000_16_1000.0_1.0;801,8739;;;;;;;;;;;
4; 100000_16_1000.0_1.0;803,311;;;;;;;;;;;
5; 100000_16_1000.0_1.0;808,18744;;;;;;;;;;;
6; 100000_16_1000.0_1.0;803,311;;;;;;;;;;;
7; 100000_16_1000.0_1.0;797,45123;;;;;;;;;;;
8; 100000_16_1000.0_1.0;797,45123;;Best;Worst;Average;;;;;;;
9; 100000_16_1000.0_1.0;802,28516;;797,45123;808,18744;802,165656;;;;;;;
0; 100000_17_1000.0_1.0;801,8739;;;;;;;;;;;
1; 100000_17_1000.0_1.0;801,99445;;;;;;;;;;;
2; 100000_17_1000.0_1.0;797,45123;;;;;;;;;;;
3; 100000_17_1000.0_1.0;797,45123;;;;;;;;;;;
4; 100000_17_1000.0_1.0;801,8739;;;;;;;;;;;
5; 100000_17_1000.0_1.0;803,311;;;;;;;;;;;
6; 100000_17_1000.0_1.0;803,311;;;;;;;;;;;
7; 100000_17_1000.0_1.0;801,8739;;;;;;;;;;;
8; 100000_17_1000.0_1.0;801,8739;;Best;Worst;Average;;;;;;;
9; 100000_17_1000.0_1.0;802,6007;;797,45123;803,311;801,361521;;;;;;;
0; 100000_18_1000.0_1.0;803,311;;;;;;;;;;;
1; 100000_18_1000.0_1.0;801,3707;;;;;;;;;;;
2; 100000_18_1000.0_1.0;801,8739;;;;;;;;;;;
3; 100000_18_1000.0_1.0;809,03687;;;;;;;;;;;
4; 100000_18_1000.0_1.0;803,4316;;;;;;;;;;;
5; 100000_18_1000.0_1.0;803,311;;;;;;;;;;;
6; 100000_18_1000.0_1.0;798,9433;;;;;;;;;;;
7; 100000_18_1000.0_1.0;801,8739;;;;;;;;;;;
8; 100000_18_1000.0_1.0;797,45123;;Best;Worst;Average;;;;;;;
9; 100000_18_1000.0_1.0;797,45123;;797,45123;809,03687;801,805473;;;;;;;
0; 100000_19_1000.0_1.0;802,4798;;;;;;;;;;;
1; 100000_19_1000.0_1.0;801,8739;;;;;;;;;;;
2; 100000_19_1000.0_1.0;801,8739;;;;;;;;;;;
3; 100000_19_1000.0_1.0;801,8739;;;;;;;;;;;
4; 100000_19_1000.0_1.0;803,311;;;;;;;;;;;
5; 100000_19_1000.0_1.0;803,311;;;;;;;;;;;
6; 100000_19_1000.0_1.0;797,87177;;;;;;;;;;;
7; 100000_19_1000.0_1.0;803,311;;;;;;;;;;;
8; 100000_19_1000.0_1.0;801,99445;;Best;Worst;Average;;;;;;;
9; 100000_19_1000.0_1.0;797,87177;;797,87177;803,311;801,577249;;;;;;;
0; 100000_20_1000.0_1.0;797,45123;;;;;;;;;;;
1; 100000_20_1000.0_1.0;801,8739;;;;;;;;;;;
2; 100000_20_1000.0_1.0;803,311;;;;;;;;;;;
3; 100000_20_1000.0_1.0;797,45123;;;;;;;;;;;
4; 100000_20_1000.0_1.0;801,8739;;;;;;;;;;;
5; 100000_20_1000.0_1.0;800,5148;;;;;;;;;;;
6; 100000_20_1000.0_1.0;801,99445;;;;;;;;;;;
7; 100000_20_1000.0_1.0;803,311;;;;;;;;;;;
8; 100000_20_1000.0_1.0;797,45123;;Best;Worst;Average;;;;;;;
9; 100000_20_1000.0_1.0;797,87177;;797,45123;803,311;800,310451;;;;;;;
0; 100000_21_1000.0_1.0;797,45123;;;;;;;;;;;
1; 100000_21_1000.0_1.0;801,8739;;;;;;;;;;;
2; 100000_21_1000.0_1.0;801,81885;;;;;;;;;;;
3; 100000_21_1000.0_1.0;798,9433;;;;;;;;;;;
4; 100000_21_1000.0_1.0;801,8739;;;;;;;;;;;
5; 100000_21_1000.0_1.0;797,87177;;;;;;;;;;;
6; 100000_21_1000.0_1.0;813,69684;;;;;;;;;;;
7; 100000_21_1000.0_1.0;799,6421;;;;;;;;;;;
8; 100000_21_1000.0_1.0;797,45123;;Best;Worst;Average;;;;;;;
9; 100000_21_1000.0_1.0;799,64215;;797,45123;813,69684;801,026527;;;;;;;
0; 100000_22_1000.0_1.0;801,8739;;;;;;;;;;;
1; 100000_22_1000.0_1.0;797,87177;;;;;;;;;;;
2; 100000_22_1000.0_1.0;797,45123;;;;;;;;;;;
3; 100000_22_1000.0_1.0;798,8594;;;;;;;;;;;
4; 100000_22_1000.0_1.0;803,311;;;;;;;;;;;
5; 100000_22_1000.0_1.0;801,99445;;;;;;;;;;;
6; 100000_22_1000.0_1.0;797,45123;;;;;;;;;;;
7; 100000_22_1000.0_1.0;802,60034;;;;;;;;;;;
8; 100000_22_1000.0_1.0;803,31104;;Best;Worst;Average;;;;;;;
9; 100000_22_1000.0_1.0;803,311;;797,45123;803,31104;800,803536;;;;;;;
0; 100000_23_1000.0_1.0;801,8739;;;;;;;;;;;
1; 100000_23_1000.0_1.0;797,45123;;;;;;;;;;;
2; 100000_23_1000.0_1.0;801,8739;;;;;;;;;;;
3; 100000_23_1000.0_1.0;801,8739;;;;;;;;;;;
4; 100000_23_1000.0_1.0;801,99445;;;;;;;;;;;
5; 100000_23_1000.0_1.0;797,45123;;;;;;;;;;;
6; 100000_23_1000.0_1.0;797,45123;;;;;;;;;;;
7; 100000_23_1000.0_1.0;801,8739;;;;;;;;;;;
8; 100000_23_1000.0_1.0;801,8739;;Best;Worst;Average;;;;;;;
9; 100000_23_1000.0_1.0;797,45123;;797,45123;801,99445;800,116887;;;;;;;
0; 100000_24_1000.0_1.0;803,39355;;;;;;;;;;;
1; 100000_24_1000.0_1.0;797,45123;;;;;;;;;;;
2; 100000_24_1000.0_1.0;801,99445;;;;;;;;;;;
3; 100000_24_1000.0_1.0;797,87177;;;;;;;;;;;
4; 100000_24_1000.0_1.0;801,99445;;;;;;;;;;;
5; 100000_24_1000.0_1.0;801,8739;;;;;;;;;;;
6; 100000_24_1000.0_1.0;801,99445;;;;;;;;;;;
